"1 1,30.2863172475058,24.2946961344757 1,30.2863172475058,26.9813420361884 1,30.2863172475058,25.2484146844932 1,30.2863172475058,24.3972303267442"
"1 1,25.5231401359312,25.5220743888473 1,25.5231401359312,25.8501394731105 1,25.5231401359312,25.0474915848385 1,25.5231401359312,25.0643951979672"
"1 1,22.1320727945819,25.3971586316386 1,22.1320727945819,24.0587597834199 1,22.1320727945819,23.6601401229694 1,22.1320727945819,25.1238753313707"
"1 1,25.7249042731747,25.6717233800136 1,25.7249042731747,25.9188458178703 1,25.7249042731747,25.3892084950698 1,25.7249042731747,25.242666851559"
"1 1,28.6203784808642,24.264821172545 1,28.6203784808642,26.1711179884901 1,28.6203784808642,25.3189046446826 1,28.6203784808642,24.3986888082891"
"1 1,28.4897861017905,23.1206681835398 1,28.4897861017905,25.962269346477 1,28.4897861017905,25.8223938599442 1,28.4897861017905,23.7538788715528"
"1 1,22.0916167437724,25.426812579907 1,22.0916167437724,24.3117473719896 1,22.0916167437724,24.9091650984736 1,22.0916167437724,25.1563158521043"
"1 1,26.1339639222863,24.711280452364 1,26.1339639222863,26.2603016966265 1,26.1339639222863,25.5461137896791 1,26.1339639222863,24.5189093663618"
"1 1,26.2674706614953,25.252099435442 1,26.2674706614953,25.2701199200758 1,26.2674706614953,24.3391297217101 1,26.2674706614953,24.9910692327039"
"1 1,26.2839108582954,25.2922588094476 1,26.2839108582954,26.2709910408117 1,26.2839108582954,25.2018831520626 1,26.2839108582954,25.0452792931888"
"1 1,27.4586534961542,24.8831499631059 1,27.4586534961542,25.8067818314951 1,27.4586534961542,24.8764539004885 1,27.4586534961542,24.8081422643161"
"1 1,24.517616257555,22.8974061635973 1,24.517616257555,24.4604895306435 1,24.517616257555,24.5194465553215 1,24.517616257555,23.4131488059855"
"1 1,29.4599099954165,24.0990457550627 1,29.4599099954165,26.5668912756892 1,29.4599099954165,25.7689147897413 1,29.4599099954165,24.3223011173489"
"1 1,19.9802175841659,25.1296403914497 1,19.9802175841659,21.6736091995073 1,19.9802175841659,22.9964518300628 1,19.9802175841659,24.8830535323071"
"1 1,24.8770811036834,25.1701538586813 1,24.8770811036834,24.6566056359345 1,24.8770811036834,25.1121695722159 1,24.8770811036834,25.047943299348"
"1 1,31.2910274339363,23.6618785931791 1,31.2910274339363,26.7643169019192 1,31.2910274339363,25.2676570816077 1,31.2910274339363,23.8538831575087"
"1 1,30.9830970209104,23.8598270326127 1,30.9830970209104,27.8282038606425 1,30.9830970209104,26.3103354819026 1,30.9830970209104,24.1938437528031"
"1 1,30.2565226232437,25.9403636268761 1,30.2565226232437,27.4828138782577 1,30.2565226232437,25.14785176047 1,30.2565226232437,25.5603330557706"
"1 1,26.0576587188682,24.8771671189157 1,26.0576587188682,25.5678104025531 1,26.0576587188682,25.703495740464 1,26.0576587188682,24.9830386289123"
"1 1,27.3268536942999,24.9528621862005 1,27.3268536942999,25.9595020177507 1,27.3268536942999,24.7828584065289 1,27.3268536942999,24.7095315976758"
"1 1,20.3648682120902,24.5243293586684 1,20.3648682120902,24.0959908472628 1,20.3648682120902,24.227822493909 1,20.3648682120902,24.5092553365097"
"1 1,24.7529205207201,25.4825754194773 1,24.7529205207201,24.5876485663762 1,24.7529205207201,23.8958094280812 1,24.7529205207201,25.1391720014761"
"1 1,20.3145536776686,23.8912611831335 1,20.3145536776686,22.284211489183 1,20.3145536776686,23.4789969287759 1,20.3145536776686,24.1999797770166"
"1 1,28.8468334431127,24.0459237172113 1,28.8468334431127,24.2176102481049 1,28.8468334431127,23.6615013292469 1,28.8468334431127,24.2075868640326"
"1 1,21.6636093862941,24.0380159279304 1,21.6636093862941,23.3893911420853 1,21.6636093862941,23.9575180017837 1,21.6636093862941,23.9912239466955"
"1 1,25.3681369623049,25.3813086647645 1,25.3681369623049,25.1509372032225 1,25.3681369623049,24.3216484029515 1,25.3681369623049,25.1669642609745"
"1 1,22.137903512528,25.1535577602231 1,22.137903512528,24.178674563343 1,22.137903512528,24.2762779211336 1,22.137903512528,24.8478688919551"
"1 1,22.6309653072711,25.1315956037438 1,22.6309653072711,23.5976742208298 1,22.6309653072711,23.8717803793823 1,22.6309653072711,24.8025570884198"
"1 1,25.1922192576942,24.2024475047864 1,25.1922192576942,24.8850370433397 1,25.1922192576942,24.8159649612347 1,25.1922192576942,24.5760087204707"
"1 1,25.0101910669904,24.7617467838882 1,25.0101910669904,24.4064894219139 1,25.0101910669904,23.9606320856507 1,25.0101910669904,24.5577222815203"
"1 1,28.382228749022,25.3610793035481 1,28.382228749022,25.8646427043066 1,28.382228749022,23.8871272835235 1,28.382228749022,24.9673318737506"
"1 1,23.9159264897543,24.6180151914261 1,23.9159264897543,23.3156954231147 1,23.9159264897543,23.5193112178489 1,23.9159264897543,24.6763368432825"
"1 1,22.7567027975261,23.5928159042489 1,22.7567027975261,22.8044553667645 1,22.7567027975261,23.5737593256606 1,22.7567027975261,23.6171192110468"
"1 1,26.9995603648477,22.8824120066456 1,26.9995603648477,25.4479958071657 1,26.9995603648477,25.4215533947534 1,26.9995603648477,23.3443623105261"
"1 1,28.5879510576339,24.526905774331 1,28.5879510576339,25.8244660750413 1,28.5879510576339,24.7404510372686 1,28.5879510576339,24.3286857860828"
"1 1,30.3482383346721,25.2798219657976 1,30.3482383346721,26.9254894209075 1,30.3482383346721,25.7079443180005 1,30.3482383346721,25.0370788081176"
"1 1,28.9125786766749,25.4828320339878 1,28.9125786766749,25.9519490218015 1,28.9125786766749,24.8260253548068 1,28.9125786766749,25.0152275662361"
"1 1,25.6738453469699,26.0892322535416 1,25.6738453469699,24.4623671127139 1,25.6738453469699,23.6684736926581 1,25.6738453469699,25.6466172530685"
"1 1,27.1962752989354,24.1471426297867 1,27.1962752989354,24.2855160754533 1,27.1962752989354,24.8248469019042 1,27.1962752989354,24.368941498964"
"1 1,25.8213042153638,24.3253628049382 1,25.8213042153638,24.9669728848306 1,25.8213042153638,24.947207583723 1,25.8213042153638,24.2989697243997"
"1 1,28.4040585241434,26.6922681449568 1,28.4040585241434,26.2593354952491 1,28.4040585241434,23.9930735034122 1,28.4040585241434,25.8073823972828"
"1 1,24.558878044478,24.0556486182852 1,24.558878044478,25.0983982126585 1,24.558878044478,24.9413223421314 1,24.558878044478,24.173499483961"
"1 1,21.976331857006,26.5193038912649 1,21.976331857006,24.3527081566201 1,21.976331857006,23.852501816158 1,21.976331857006,25.5969554758791"
"1 1,27.6465044172259,24.5999977543327 1,27.6465044172259,25.1179308017431 1,27.6465044172259,24.8912310593067 1,27.6465044172259,24.3523779018714"
"1 1,26.031025180479,24.1130944516087 1,26.031025180479,24.8424681478915 1,26.031025180479,24.3895359510049 1,26.031025180479,24.2806421170746"
"1 1,30.6147106174038,24.9671434706938 1,30.6147106174038,27.5853772377587 1,30.6147106174038,26.0447770281729 1,30.6147106174038,24.6564032101398"
"1 1,28.7882613175802,23.384659668235 1,28.7882613175802,26.6526771168969 1,28.7882613175802,25.6473654400846 1,28.7882613175802,23.7123083260907"
"1 1,22.3520799885718,24.438089034448 1,22.3520799885718,23.0808430597567 1,22.3520799885718,24.1417919617227 1,22.3520799885718,24.4217036754102"
"1 1,27.0183724884732,24.3895367708277 1,27.0183724884732,26.6750804217999 1,27.0183724884732,25.0920425768274 1,27.0183724884732,24.5289981431528"
"1 1,27.789887415692,23.9804105113993 1,27.789887415692,25.9084380936694 1,27.789887415692,24.9331903920146 1,27.789887415692,24.1153979730253"
"1 1,24.1088095477581,24.7853264727863 1,24.1088095477581,25.3331705662059 1,24.1088095477581,25.7229212838435 1,24.1088095477581,24.8078872432329"
"1 1,21.3205536771351,24.1973871103407 1,21.3205536771351,24.2627727116759 1,21.3205536771351,25.1361703754837 1,21.3205536771351,24.2502336524833"
"1 1,21.0965652935936,24.6673676673524 1,21.0965652935936,24.0762561878463 1,21.0965652935936,23.9970063895939 1,21.0965652935936,24.6267878036799"
"1 1,25.6665128279802,24.394602629301 1,25.6665128279802,24.6332968279712 1,25.6665128279802,24.1877351026797 1,25.6665128279802,24.3472829336531"
"1 1,22.1628100953294,22.8087708774334 1,22.1628100953294,22.767617736647 1,22.1628100953294,23.8989972909584 1,22.1628100953294,23.4538745929608"
"1 1,21.8446902290637,25.2706221966665 1,21.8446902290637,23.6827867851419 1,21.8446902290637,23.9567369552782 1,21.8446902290637,25.0545597706151"
"1 1,24.7939718569603,23.7357521621343 1,24.7939718569603,24.2468843967536 1,24.7939718569603,23.8788771761404 1,24.7939718569603,23.909076413386"
"1 1,27.4960369734525,25.2524294417186 1,27.4960369734525,27.1504232910928 1,27.4960369734525,26.0775955044494 1,27.4960369734525,25.1584467789695"
"1 1,25.1528934341067,24.9339515723151 1,25.1528934341067,24.5002786349833 1,25.1528934341067,24.1647231481476 1,25.1528934341067,24.6547004215498"
"1 1,24.920135814079,24.8094212675647 1,24.920135814079,25.5041489785852 1,24.920135814079,24.9494924627239 1,24.920135814079,25.048145811397"
"1 1,20.8686305337081,24.2760817929535 1,20.8686305337081,24.2621846264686 1,20.8686305337081,25.1804078578858 1,20.8686305337081,24.3201638845059"
"2 2,21.5752868681315,24.8345481559356 2,21.5752868681315,23.1901359525699 2,21.5752868681315,23.5898037630614 2,21.5752868681315,24.6528870788967"
"2 2,22.0382177321901,25.4037400998022 2,22.0382177321901,23.6662880364493 2,22.0382177321901,23.7937209839659 2,22.0382177321901,24.9925807449987"
"2 2,30.1473542963469,24.2795489005952 2,30.1473542963469,27.1972222187566 2,30.1473542963469,26.1658100172777 2,30.1473542963469,24.2300880688227"
"2 2,28.021420692778,25.2162041836807 2,28.021420692778,27.124061577528 2,28.021420692778,25.2937903028594 2,28.021420692778,25.094866534063"
"2 2,26.8171344231296,24.4588858990515 2,26.8171344231296,24.5634066905874 2,26.8171344231296,23.9051821524049 2,26.8171344231296,24.534742712666"
"2 2,20.8908885498144,24.3102729669614 2,20.8908885498144,23.1662581397199 2,20.8908885498144,24.7151426955057 2,20.8908885498144,24.3669223164542"
"2 2,24.2931968251417,25.3266838817339 2,24.2931968251417,25.3011149307265 2,24.2931968251417,25.4638925730621 2,24.2931968251417,25.0870397034882"
"2 2,24.7863821164109,25.8230087218469 2,24.7863821164109,26.2807333818304 2,24.7863821164109,25.3737456831012 2,24.7863821164109,25.5837293484393"
"2 2,26.8225032129848,25.6253277418899 2,26.8225032129848,25.9101977911239 2,26.8225032129848,24.3219600443102 2,26.8225032129848,25.2796959186994"
"2 2,25.1174910767991,25.2539593683198 2,25.1174910767991,24.7633011190564 2,25.1174910767991,25.2071562111336 2,25.1174910767991,25.1488413159396"
"2 2,20.871357563074,25.5587456036031 2,20.871357563074,23.9876352731037 2,20.871357563074,23.6995357692289 2,20.871357563074,25.1291254190762"
"2 2,25.1943019358507,25.3000021400246 2,25.1943019358507,25.5991010927994 2,25.1943019358507,24.4232442998469 2,25.1943019358507,25.398763768581"
"2 2,21.5522391582393,23.8835245575854 2,21.5522391582393,22.9576948448914 2,21.5522391582393,23.5711014124424 2,21.5522391582393,24.2014959561098"
"2 2,19.9800452432671,22.8171288474109 2,19.9800452432671,22.1405819510395 2,19.9800452432671,23.765019822021 2,19.9800452432671,23.3212686490655"
"2 2,27.1117295731689,23.9050825764423 2,27.1117295731689,25.3372961703886 2,27.1117295731689,25.34626429254 2,27.1117295731689,24.0315249038226"
"2 2,23.6102593487957,24.8070790885481 2,23.6102593487957,22.3901113855602 2,23.6102593487957,23.6458007169122 2,23.6102593487957,24.8671187020718"
"2 2,24.2065758172742,23.350981791904 2,24.2065758172742,22.5944503041999 2,24.2065758172742,23.9229987932883 2,24.2065758172742,23.6272734038667"
"2 2,24.2205043527108,23.0948748344154 2,24.2205043527108,23.8904202039748 2,24.2205043527108,24.962362034789 2,24.2205043527108,23.5358277123465"
"2 2,27.1197838310292,24.6920280465531 2,27.1197838310292,25.9882143028704 2,27.1197838310292,25.4387332328485 2,27.1197838310292,24.835623101712"
"2 2,26.0061874388202,25.0483884554104 2,26.0061874388202,25.5254567309277 2,26.0061874388202,25.1257314000961 2,26.0061874388202,24.9955471603701"
"2 2,22.8332748678171,23.9937779685868 2,22.8332748678171,22.9004586502179 2,22.8332748678171,24.1229383814012 2,22.8332748678171,24.02015476668"
"2 2,27.0864527749115,24.2431067528829 2,27.0864527749115,25.774475886023 2,27.0864527749115,26.1161960420814 2,27.0864527749115,24.5044242961621"
"2 2,25.8118342210251,24.9647029620965 2,25.8118342210251,25.504835992224 2,25.8118342210251,24.8422759735158 2,25.8118342210251,24.9061135273568"
"2 2,24.4262041179084,24.9385032188733 2,24.4262041179084,25.4388501062962 2,24.4262041179084,25.1683494028 2,24.4262041179084,24.9815240921329"
"2 2,16.9137168480735,24.1167129823311 2,16.9137168480735,21.6089305882927 2,16.9137168480735,23.3511779363933 2,16.9137168480735,24.3750802229033"
"2 2,21.7888140492077,24.2838093774643 2,21.7888140492077,23.1884514823056 2,21.7888140492077,23.743741461242 2,21.7888140492077,24.4308579258902"
"2 2,21.5946138463799,23.8941901815191 2,21.5946138463799,24.1837513855088 2,21.5946138463799,25.2832204370605 2,21.5946138463799,23.9562910828476"
"2 2,25.4007022026603,25.9990877459373 2,25.4007022026603,27.1625480500385 2,25.4007022026603,25.6546261337686 2,25.4007022026603,25.7294492070601"
"2 2,26.5102784979881,25.3787357275906 2,26.5102784979881,26.8091855284366 2,26.5102784979881,25.5646450922304 2,26.5102784979881,25.1905557042343"
"2 2,19.18937754063,25.4500931920435 2,19.18937754063,24.1331499363888 2,19.18937754063,25.1009766483671 2,19.18937754063,25.20889843378"
"2 2,28.0937745017796,24.3438713775165 2,28.0937745017796,25.19267707637 2,28.0937745017796,25.0959503502193 2,28.0937745017796,24.3283157879102"
"2 2,19.9635322708626,23.6410873379328 2,19.9635322708626,21.7417353474495 2,19.9635322708626,23.1355046310549 2,19.9635322708626,23.8085784276537"
"2 2,23.7796538748329,24.2280622878106 2,23.7796538748329,24.614267182259 2,23.7796538748329,24.1714796679076 2,23.7796538748329,24.4651935058353"
"2 2,25.2637719614049,25.1256228202165 2,25.2637719614049,24.5497482831002 2,25.2637719614049,25.0392851196314 2,25.2637719614049,25.0075492111218"
"2 2,27.3949683637503,25.4331929624147 2,27.3949683637503,25.5032287693175 2,27.3949683637503,23.5959422024223 2,27.3949683637503,25.2168396660645"
"2 2,24.0046674546245,24.2763340613304 2,24.0046674546245,24.8061948589729 2,24.0046674546245,24.8792786209475 2,24.0046674546245,24.4807303616473"
"2 2,26.582335765519,24.8997286585179 2,26.582335765519,26.0536832912162 2,26.582335765519,25.3487838307131 2,26.582335765519,24.7400520190842"
"2 2,27.4083984818076,25.2150462627419 2,27.4083984818076,25.5679244723664 2,27.4083984818076,25.2041710809793 2,27.4083984818076,24.8979810945188"
"2 2,25.9334115827908,24.9958777963826 2,25.9334115827908,24.676894538134 2,25.9334115827908,24.0486598189167 2,25.9334115827908,24.8179163262568"
"2 2,27.6850958129475,24.5158711066568 2,27.6850958129475,25.2993139378182 2,27.6850958129475,24.7937885570408 2,27.6850958129475,24.478142925055"
"2 2,26.2294042261073,24.7882261023521 2,26.2294042261073,25.5511573784643 2,26.2294042261073,25.1306856151933 2,26.2294042261073,24.4100586092962"
"2 2,25.0751797341627,24.6867825883478 2,25.0751797341627,24.5644620529202 2,25.0751797341627,24.1404923779427 2,25.0751797341627,24.8454353989397"
"2 2,25.481102883459,24.7591761110589 2,25.481102883459,24.4773694376968 2,25.481102883459,24.0639289966726 2,25.481102883459,24.7247424554638"
"2 2,22.4474266006834,23.4900407144298 2,22.4474266006834,23.5580252971107 2,22.4474266006834,24.8665063717442 2,22.4474266006834,23.5067230941452"
"2 2,27.2265112207579,23.7593201205461 2,27.2265112207579,25.9049785212986 2,27.2265112207579,25.9491256021437 2,27.2265112207579,23.9684466025475"
"2 2,21.5872379158171,23.1527879154572 2,21.5872379158171,22.5786723149099 2,21.5872379158171,23.7452110452918 2,21.5872379158171,23.6221678302972"
"2 2,22.3377656661065,24.5563050207491 2,22.3377656661065,23.8816676387342 2,22.3377656661065,24.4830878295399 2,22.3377656661065,24.4694786785701"
"2 2,26.7323332411645,24.9700498371938 2,26.7323332411645,25.9569750142113 2,26.7323332411645,24.8935251520689 2,26.7323332411645,25.004010228549"
"2 2,25.8375345188835,24.3101261582111 2,25.8375345188835,24.9600639579759 2,25.8375345188835,25.1269540224396 2,25.8375345188835,24.4747573643107"
"2 2,22.989189624869,25.3685906782033 2,22.989189624869,24.6076602228916 2,22.989189624869,24.9952267627439 2,22.989189624869,25.1196197924598"
"2 2,20.8507849518236,24.3343381103817 2,20.8507849518236,22.5353535088425 2,20.8507849518236,24.1526395019442 2,20.8507849518236,24.5035693150612"
"2 2,24.4293712623421,23.8052495938465 2,24.4293712623421,22.6262844030572 2,24.4293712623421,23.7785473695382 2,24.4293712623421,24.0634908612683"
"2 2,18.6844915950065,23.3021541323731 2,18.6844915950065,21.2111750909084 2,18.6844915950065,23.3899038312615 2,18.6844915950065,23.9129047316455"
"2 2,24.8955788024055,25.6621444658738 2,24.8955788024055,25.3031860869029 2,24.8955788024055,24.2681577778923 2,24.8955788024055,25.435745034378"
"2 2,21.7965444299076,24.9573974521491 2,21.7965444299076,22.862382209509 2,21.7965444299076,23.6418702561102 2,21.7965444299076,24.9869895114195"
"2 2,28.4897861017905,23.4084823963162 2,28.4897861017905,26.1647709862561 2,28.4897861017905,25.7578761810908 2,28.4897861017905,23.8721324995426"
"2 2,26.1339639222863,24.2881789037326 2,26.1339639222863,26.0936809305489 2,26.1339639222863,25.5341800422532 2,26.1339639222863,24.4235557276894"
"2 2,24.9643693676412,23.7228801461092 2,24.9643693676412,24.6062780967498 2,24.9643693676412,25.0619981392407 2,24.9643693676412,23.9367400611213"
"2 2,28.2322124089894,23.7284938692336 2,28.2322124089894,24.7525415903185 2,28.2322124089894,24.4320655742926 2,28.2322124089894,24.177830608158"
"2 2,21.4305648717737,24.691366605513 2,21.4305648717737,23.5188608533641 2,21.4305648717737,23.8962819392027 2,21.4305648717737,24.5854675647764"
"2 2,22.9942333275676,23.8010775069105 2,22.9942333275676,22.9148648455652 2,22.9942333275676,23.5731775385304 2,22.9942333275676,24.1056240135105"
"2 2,23.7888278791927,24.9096976226844 2,23.7888278791927,24.7677388188697 2,23.7888278791927,25.0469911107504 2,23.7888278791927,24.8197018292848"
"2 2,24.2299176318522,23.7981556970702 2,24.2299176318522,23.5199022318793 2,24.2299176318522,24.0892501710769 2,24.2299176318522,23.975832534025"
"2 2,21.8506609912646,24.527935470521 2,21.8506609912646,23.2038674877766 2,21.8506609912646,23.6497889693318 2,21.8506609912646,24.3520937488346"
"2 2,29.9470708921155,24.3700485163002 2,29.9470708921155,26.1581722084626 2,29.9470708921155,25.5019962783994 2,29.9470708921155,24.2572759237114"
"2 2,22.4975056150472,24.9373229945843 2,22.4975056150472,24.2728015784798 2,22.4975056150472,24.9429034134593 2,22.4975056150472,24.6299493957817"
"2 2,23.0189726133678,24.8983253635101 2,23.0189726133678,24.1467937622525 2,23.0189726133678,23.9572061244964 2,23.0189726133678,24.7214273675367"
"2 2,28.2604374962888,23.9261055384547 2,28.2604374962888,25.3239439978611 2,28.2604374962888,24.6173036340685 2,28.2604374962888,24.1564997705544"
"2 2,24.6133010464234,24.5447219903587 2,24.6133010464234,25.5831221434186 2,24.6133010464234,24.9954194666407 2,24.6133010464234,24.3791958201661"
"2 2,30.3482383346721,25.1832794646451 2,30.3482383346721,27.2347382374784 2,30.3482383346721,25.881415238776 2,30.3482383346721,25.0893913313561"
"2 2,26.7631814226465,23.2402092970532 2,26.7631814226465,23.3276227824024 2,26.7631814226465,23.9442795163496 2,26.7631814226465,23.7204348046733"
"2 2,24.7173308631974,24.7522990928657 2,24.7173308631974,24.6758144621371 2,24.7173308631974,25.0763790947109 2,24.7173308631974,24.6049109213479"
"2 2,22.2830403101443,24.6127817424995 2,22.2830403101443,25.4953005097905 2,22.2830403101443,25.9771665971156 2,22.2830403101443,24.6368786851116"
"2 2,22.5945337408064,24.6212842487803 2,22.5945337408064,25.0721553564388 2,22.5945337408064,24.7506913196259 2,22.5945337408064,24.4922404493287"
"2 2,27.3081356441993,24.0298009314765 2,27.3081356441993,25.8319271514319 2,27.3081356441993,25.8245409638381 2,27.3081356441993,24.116162641942"
"2 2,24.5441158083848,24.3996003832816 2,24.5441158083848,23.6907377935024 2,24.5441158083848,24.0048620537735 2,24.5441158083848,24.5393541969175"
"2 2,28.5486895608585,25.4047877566802 2,28.5486895608585,26.3501520070617 2,28.5486895608585,24.0951017212759 2,28.5486895608585,25.2289685567995"
"2 2,28.3206228784072,24.536221142194 2,28.3206228784072,26.0801665452261 2,28.3206228784072,25.443968416758 2,28.3206228784072,24.4040278855111"
"2 2,27.1962752989354,24.0226865593175 2,27.1962752989354,24.4843389776769 2,27.1962752989354,24.8669474620086 2,27.1962752989354,24.2057417981251"
"2 2,25.1763750215066,23.2056484729169 2,25.1763750215066,24.5650293687766 2,25.1763750215066,25.0001030161238 2,25.1763750215066,23.7607533929889"
"2 2,25.1707464328667,23.8419890906488 2,25.1707464328667,24.6491388395789 2,25.1707464328667,24.992035996634 2,25.1707464328667,24.0614052948686"
"2 2,26.60336087305,23.8563695652959 2,26.60336087305,25.2458149697638 2,26.60336087305,24.1935108481777 2,26.60336087305,24.0012434316505"
"2 2,26.2431042305686,24.439045458909 2,26.2431042305686,25.0523780600468 2,26.2431042305686,24.0574841077398 2,26.2431042305686,24.5523244613659"
"2 2,19.7267007481655,24.8282853065698 2,19.7267007481655,23.6092413299353 2,19.7267007481655,24.5218527564146 2,19.7267007481655,24.7451703338993"
"2 2,20.9716136823629,23.1986065509335 2,20.9716136823629,21.3744674509054 2,20.9716136823629,23.4627532150155 2,20.9716136823629,23.3865004549978"
"2 2,30.0185998038279,25.639115423366 2,30.0185998038279,26.2485376699245 2,30.0185998038279,24.3099862346036 2,30.0185998038279,25.5481543070328"
